"sample_h - RawData"
"Wavelength nm.","T%"
634.50,0.037
635.00,0.040
635.50,0.043
636.00,0.041
636.50,0.040
637.00,0.037
637.50,0.044
638.00,0.045
638.50,0.044
639.00,0.042
639.50,0.040
640.00,0.039
640.50,0.039
641.00,0.040
641.50,0.038
642.00,0.032
642.50,0.042
643.00,0.040
643.50,0.036
644.00,0.041
644.50,0.037
645.00,0.044
645.50,0.034
646.00,0.043
646.50,0.037
647.00,0.041
647.50,0.040
648.00,0.047
648.50,0.043
649.00,0.042
649.50,0.041
650.00,0.043
650.50,0.041
651.00,0.035
651.50,0.040
652.00,0.038
652.50,0.040
653.00,0.039
653.50,0.036
654.00,0.041
654.50,0.038
655.00,0.040
655.50,0.044
656.00,0.037
656.50,0.036
657.00,0.041
657.50,0.042
658.00,0.038
658.50,0.041
659.00,0.043
659.50,0.037
660.00,0.040
660.50,0.038
661.00,0.043
661.50,0.041
662.00,0.043
662.50,0.036
663.00,0.038
663.50,0.041
664.00,0.040
664.50,0.044
665.00,0.039
665.50,0.037
666.00,0.037
666.50,0.038
667.00,0.041
667.50,0.037
668.00,0.040
668.50,0.042
669.00,0.041
669.50,0.039
670.00,0.039
670.50,0.041
671.00,0.040
671.50,0.038
672.00,0.042
672.50,0.042
673.00,0.044
673.50,0.041
674.00,0.041
674.50,0.041
675.00,0.038
675.50,0.038
676.00,0.043
676.50,0.042
677.00,0.040
677.50,0.041
678.00,0.038
678.50,0.037
679.00,0.042
679.50,0.040
680.00,0.038
680.50,0.043
681.00,0.037
681.50,0.040
682.00,0.037
682.50,0.039
683.00,0.039
683.50,0.040
684.00,0.041
684.50,0.041
685.00,0.044
685.50,0.038
686.00,0.037
686.50,0.043
687.00,0.040
687.50,0.038
688.00,0.041
688.50,0.038
689.00,0.039
689.50,0.040
690.00,0.036
690.50,0.033
691.00,0.040
691.50,0.035
692.00,0.037
692.50,0.042
693.00,0.039
693.50,0.042
694.00,0.041
694.50,0.036
695.00,0.043
695.50,0.040
696.00,0.042
696.50,0.039
697.00,0.041
697.50,0.036
698.00,0.042
698.50,0.041
699.00,0.040
699.50,0.033
700.00,0.043
700.50,0.035
701.00,0.036
701.50,0.040
702.00,0.038
702.50,0.039
703.00,0.041
703.50,0.042
704.00,0.034
704.50,0.038
705.00,0.041
705.50,0.038
706.00,0.043
706.50,0.039
707.00,0.038
707.50,0.043
708.00,0.039
708.50,0.042
709.00,0.038
709.50,0.037
710.00,0.035
710.50,0.042
711.00,0.040
711.50,0.039
712.00,0.043
712.50,0.035
713.00,0.041
713.50,0.041
714.00,0.041
714.50,0.039
715.00,0.040
715.50,0.042
716.00,0.041
716.50,0.038
717.00,0.040
717.50,0.037
718.00,0.044
718.50,0.040
719.00,0.045
719.50,0.038
720.00,0.035
720.50,0.039
721.00,0.036
721.50,0.043
722.00,0.036
722.50,0.039
723.00,0.043
723.50,0.033
724.00,0.036
724.50,0.041
725.00,0.035
725.50,0.038
726.00,0.040
726.50,0.036
727.00,0.052
727.50,0.044
728.00,0.039
728.50,0.043
729.00,0.044
729.50,0.038
730.00,0.042
730.50,0.044
731.00,0.040
731.50,0.041
732.00,0.040
732.50,0.045
733.00,0.042
733.50,0.037
734.00,0.043
734.50,0.041
735.00,0.043
735.50,0.037
736.00,0.042
736.50,0.040
737.00,0.038
737.50,0.041
738.00,0.043
738.50,0.039
739.00,0.036
739.50,0.037
740.00,0.035
740.50,0.039
741.00,0.042
741.50,0.037
742.00,0.039
