"sample_bily - RawData"
"Wavelength nm.","T%"
396.00,82.444
396.50,81.914
397.00,82.228
397.50,82.243
398.00,82.108
398.50,82.009
399.00,82.581
399.50,82.378
400.00,82.224
400.50,82.459
401.00,82.170
401.50,82.542
402.00,82.021
402.50,82.015
403.00,82.303
403.50,82.454
404.00,82.222
404.50,82.231
405.00,82.065
405.50,81.467
406.00,81.531
406.50,81.454
407.00,81.278
407.50,81.553
408.00,81.667
408.50,81.767
409.00,81.699
409.50,81.892
410.00,82.228
410.50,82.400
411.00,82.129
411.50,82.167
412.00,81.952
412.50,82.445
413.00,82.320
413.50,82.453
414.00,82.106
414.50,82.684
415.00,82.389
415.50,82.563
416.00,82.476
416.50,82.307
417.00,82.563
417.50,82.430
418.00,82.524
418.50,82.544
419.00,82.590
419.50,82.749
420.00,82.419
420.50,82.659
421.00,82.695
421.50,82.626
422.00,82.478
422.50,82.552
423.00,82.770
423.50,83.161
424.00,82.962
424.50,82.678
425.00,82.612
425.50,82.607
426.00,82.794
426.50,82.953
427.00,82.621
427.50,82.716
428.00,82.648
428.50,82.727
429.00,82.881
429.50,82.742
430.00,83.093
430.50,82.866
431.00,82.629
431.50,82.991
432.00,82.770
432.50,82.828
433.00,82.845
433.50,82.460
434.00,82.806
434.50,82.872
435.00,83.021
435.50,83.104
436.00,82.828
436.50,83.045
437.00,82.893
437.50,83.028
438.00,82.827
438.50,83.091
439.00,82.919
439.50,82.818
440.00,82.826
440.50,82.675
441.00,83.009
441.50,82.494
442.00,82.566
442.50,82.679
443.00,82.685
443.50,82.658
444.00,82.793
444.50,82.653
445.00,82.776
445.50,82.936
446.00,82.845
446.50,82.860
447.00,83.026
447.50,82.795
448.00,82.782
448.50,82.886
449.00,82.677
449.50,82.631
450.00,82.977
450.50,82.777
451.00,82.484
451.50,82.540
452.00,82.370
452.50,82.442
453.00,82.752
453.50,82.610
454.00,82.552
454.50,82.909
455.00,82.950
455.50,83.004
456.00,83.071
456.50,83.215
457.00,83.010
457.50,82.978
458.00,83.044
458.50,82.982
459.00,82.977
459.50,83.152
460.00,83.361
460.50,83.529
461.00,83.379
461.50,83.417
462.00,83.263
462.50,83.210
463.00,83.255
463.50,83.632
464.00,83.297
464.50,83.332
465.00,83.207
465.50,83.461
466.00,83.417
466.50,83.367
467.00,83.422
467.50,83.405
468.00,83.692
468.50,83.433
469.00,83.567
469.50,83.543
470.00,83.544
470.50,83.293
471.00,83.427
471.50,83.608
472.00,83.312
472.50,83.523
473.00,83.558
473.50,83.343
474.00,83.523
474.50,83.441
475.00,83.566
475.50,83.450
476.00,83.370
476.50,83.565
477.00,83.372
477.50,83.537
478.00,83.715
478.50,83.635
479.00,83.501
479.50,83.495
480.00,83.454
480.50,83.346
481.00,83.283
481.50,83.439
482.00,83.208
482.50,83.205
483.00,82.896
483.50,82.726
484.00,82.835
484.50,82.496
485.00,82.348
485.50,82.281
486.00,82.054
486.50,81.983
487.00,81.927
487.50,81.840
488.00,81.804
488.50,81.735
489.00,81.862
489.50,82.033
490.00,82.144
490.50,82.373
491.00,82.423
491.50,82.685
492.00,82.854
492.50,83.044
493.00,83.197
493.50,83.278
494.00,83.556
494.50,83.262
495.00,83.436
495.50,83.308
496.00,83.307
496.50,83.433
497.00,83.454
497.50,83.461
498.00,83.624
498.50,83.631
499.00,83.825
499.50,83.589
500.00,83.922
500.50,83.855
501.00,83.815
501.50,83.724
502.00,83.797
502.50,83.908
503.00,84.017
503.50,83.864
504.00,83.909
504.50,84.041
505.00,83.980
505.50,83.837
506.00,83.895
506.50,83.916
507.00,83.822
507.50,83.887
508.00,83.900
508.50,83.678
509.00,83.872
509.50,83.851
510.00,83.832
510.50,84.007
511.00,83.845
511.50,83.828
512.00,83.873
512.50,83.705
513.00,83.552
513.50,83.549
514.00,83.376
514.50,83.419
515.00,83.186
515.50,82.912
516.00,81.646
516.50,78.803
517.00,75.126
517.50,72.811
518.00,70.175
518.50,68.399
519.00,68.437
519.50,68.668
520.00,68.740
520.50,68.411
521.00,67.830
521.50,68.379
522.00,69.617
522.50,71.365
523.00,72.965
523.50,74.627
524.00,75.784
524.50,76.955
525.00,78.320
525.50,79.243
526.00,80.165
526.50,80.745
527.00,81.646
527.50,81.970
528.00,82.355
528.50,82.585
529.00,82.961
529.50,82.945
530.00,83.088
530.50,83.170
531.00,83.130
531.50,83.077
532.00,83.194
532.50,83.165
533.00,83.184
533.50,83.303
534.00,83.402
534.50,83.580
535.00,83.660
535.50,83.939
536.00,83.949
536.50,84.101
537.00,84.129
537.50,84.179
538.00,84.317
538.50,84.419
539.00,84.356
539.50,84.269
540.00,84.334
540.50,84.607
541.00,84.505
541.50,84.417
542.00,84.132
542.50,84.161
543.00,83.995
543.50,83.877
544.00,83.748
544.50,83.798
545.00,84.038
545.50,83.883
546.00,83.934
546.50,83.977
547.00,83.912
547.50,83.991
548.00,83.979
548.50,84.342
549.00,84.422
549.50,84.578
550.00,84.642
550.50,84.730
551.00,84.531
551.50,84.915
552.00,84.962
552.50,84.799
553.00,84.867
553.50,84.938
554.00,84.996
554.50,84.885
555.00,84.898
555.50,84.931
556.00,85.025
556.50,84.984
557.00,84.891
557.50,84.980
558.00,84.933
558.50,84.905
559.00,84.965
559.50,85.074
560.00,85.036
560.50,85.263
561.00,85.075
561.50,85.021
562.00,85.282
562.50,85.057
563.00,85.261
563.50,85.166
564.00,85.364
564.50,85.222
565.00,85.050
565.50,85.284
566.00,85.299
566.50,85.277
567.00,85.410
567.50,85.422
568.00,85.165
568.50,85.180
569.00,85.264
569.50,85.195
570.00,85.317
570.50,85.360
571.00,85.240
571.50,85.326
572.00,85.459
572.50,85.270
573.00,85.509
573.50,85.324
574.00,85.254
574.50,85.585
575.00,85.336
575.50,85.314
576.00,85.360
576.50,85.461
577.00,85.341
577.50,85.309
578.00,85.338
578.50,85.298
579.00,85.342
579.50,85.237
580.00,85.427
580.50,85.254
581.00,85.414
581.50,85.319
582.00,85.406
582.50,85.269
583.00,85.277
583.50,85.343
584.00,85.408
584.50,85.419
585.00,85.337
585.50,85.364
586.00,85.371
586.50,85.449
587.00,85.409
587.50,85.333
588.00,85.363
588.50,85.530
589.00,85.465
589.50,85.639
590.00,85.508
590.50,85.439
591.00,85.338
591.50,85.361
592.00,85.434
592.50,85.489
593.00,85.669
593.50,85.621
594.00,85.496
594.50,85.473
595.00,85.433
595.50,85.532
596.00,85.525
596.50,85.697
597.00,85.539
597.50,85.695
598.00,85.423
598.50,85.545
599.00,85.472
599.50,85.591
600.00,85.648
600.50,85.632
601.00,85.646
601.50,85.582
602.00,85.588
602.50,85.597
603.00,85.709
603.50,85.556
604.00,85.697
604.50,85.648
605.00,85.575
605.50,85.662
606.00,85.641
606.50,85.713
607.00,85.603
607.50,85.657
608.00,85.744
608.50,85.539
609.00,85.928
609.50,85.837
610.00,85.571
610.50,85.564
611.00,85.792
611.50,85.630
612.00,85.747
612.50,85.725
613.00,85.719
613.50,85.675
614.00,85.823
614.50,85.705
615.00,85.869
615.50,85.724
616.00,85.753
616.50,85.812
