"sample_b.txt - RawData"
"Wavelength nm.","T%"
504.50,75.151
505.00,76.187
505.50,77.029
506.00,77.874
506.50,78.920
507.00,79.359
507.50,79.953
508.00,80.224
508.50,80.715
509.00,81.120
509.50,81.365
510.00,81.614
510.50,81.687
511.00,81.627
511.50,81.651
512.00,81.836
512.50,81.734
513.00,81.701
513.50,81.743
514.00,81.642
514.50,81.749
515.00,81.938
515.50,81.816
516.00,82.078
516.50,82.055
517.00,82.065
517.50,82.427
518.00,82.512
518.50,82.788
519.00,83.299
519.50,83.580
520.00,83.925
520.50,84.345
521.00,84.771
521.50,85.117
522.00,85.849
522.50,86.238
523.00,87.094
523.50,87.264
524.00,87.942
524.50,88.416
525.00,88.736
525.50,89.269
526.00,89.433
526.50,89.636
527.00,89.651
527.50,89.700
528.00,89.645
528.50,89.181
529.00,88.751
529.50,88.332
530.00,87.226
530.50,86.620
531.00,85.538
531.50,84.444
532.00,83.000
532.50,81.535
533.00,79.745
533.50,78.029
534.00,76.421
534.50,74.598
535.00,72.975
535.50,70.829
536.00,69.012
536.50,67.038
537.00,65.168
537.50,63.371
538.00,61.625
538.50,59.757
539.00,58.041
539.50,56.389
540.00,54.694
540.50,53.122
541.00,51.638
541.50,50.375
542.00,48.980
542.50,47.651
543.00,46.484
543.50,45.494
544.00,44.371
544.50,43.420
545.00,42.618
545.50,41.748
546.00,41.038
546.50,40.349
547.00,39.667
547.50,39.060
548.00,38.705
548.50,38.206
549.00,37.825
549.50,37.461
550.00,37.141
550.50,36.857
551.00,36.709
551.50,36.493
552.00,36.427
552.50,36.335
553.00,36.393
553.50,36.496
554.00,36.507
554.50,36.681
555.00,36.793
555.50,37.073
556.00,37.277
556.50,37.523
557.00,37.899
557.50,38.384
558.00,38.688
558.50,39.197
559.00,39.719
559.50,40.254
560.00,40.797
560.50,41.516
561.00,42.225
561.50,42.817
562.00,43.518
562.50,44.184
563.00,44.915
563.50,45.780
564.00,46.575
564.50,47.360
565.00,48.294
565.50,49.081
566.00,49.759
566.50,50.696
567.00,51.352
567.50,52.345
568.00,52.948
568.50,53.686
569.00,54.415
569.50,55.106
570.00,55.626
570.50,56.059
571.00,56.556
571.50,57.231
572.00,57.465
572.50,57.793
573.00,57.937
573.50,58.216
574.00,58.346
574.50,58.354
575.00,58.427
575.50,58.372
576.00,58.317
576.50,58.162
577.00,58.033
577.50,57.783
578.00,57.580
578.50,57.207
579.00,57.014
579.50,56.676
580.00,56.423
580.50,56.097
581.00,55.771
581.50,55.524
582.00,55.089
582.50,55.036
583.00,54.736
583.50,54.636
584.00,54.420
584.50,54.266
585.00,54.106
585.50,54.082
586.00,54.017
586.50,53.983
587.00,54.085
587.50,54.171
588.00,54.284
588.50,54.397
589.00,54.479
589.50,54.639
590.00,54.683
590.50,54.802
591.00,54.881
591.50,54.957
592.00,55.011
592.50,54.959
593.00,54.812
593.50,54.615
594.00,54.400
594.50,53.886
595.00,53.315
595.50,52.582
596.00,51.745
596.50,50.767
597.00,49.474
597.50,47.962
598.00,46.365
598.50,44.718
599.00,43.006
599.50,41.244
600.00,39.356
600.50,37.269
601.00,35.157
601.50,33.166
602.00,31.171
602.50,29.247
603.00,27.284
603.50,25.459
604.00,23.649
604.50,21.988
605.00,20.375
605.50,19.034
606.00,17.672
606.50,16.399
607.00,15.184
607.50,14.116
608.00,13.127
608.50,12.202
609.00,11.377
609.50,10.601
610.00,9.865
610.50,9.249
611.00,8.603
611.50,8.011
612.00,7.519
612.50,7.092
613.00,6.639
613.50,6.248
614.00,5.908
614.50,5.546
615.00,5.256
615.50,4.970
616.00,4.696
616.50,4.446
617.00,4.243
617.50,4.025
618.00,3.817
618.50,3.627
619.00,3.474
619.50,3.323
620.00,3.160
620.50,3.055
621.00,2.903
621.50,2.789
622.00,2.672
622.50,2.572
623.00,2.481
623.50,2.377
624.00,2.312
624.50,2.219
625.00,2.131
625.50,2.065
626.00,2.005
626.50,1.940
627.00,1.865
627.50,1.818
628.00,1.764
628.50,1.713
629.00,1.671
629.50,1.616
630.00,1.582
630.50,1.546
631.00,1.509
631.50,1.462
632.00,1.443
632.50,1.397
633.00,1.370
633.50,1.348
634.00,1.318
634.50,1.292
635.00,1.268
635.50,1.251
636.00,1.228
636.50,1.209
637.00,1.189
637.50,1.153
638.00,1.147
638.50,1.128
639.00,1.094
639.50,1.100
640.00,1.072
640.50,1.077
641.00,1.059
641.50,1.039
642.00,1.027
642.50,1.017
643.00,1.010
643.50,0.996
644.00,0.992
644.50,0.982
645.00,0.978
645.50,0.975
646.00,0.964
646.50,0.961
647.00,0.943
647.50,0.944
648.00,0.928
648.50,0.936
649.00,0.927
649.50,0.913
650.00,0.919
650.50,0.911
651.00,0.915
651.50,0.921
652.00,0.912
652.50,0.907
653.00,0.909
653.50,0.912
654.00,0.919
654.50,0.899
655.00,0.901
655.50,0.911
656.00,0.921
656.50,0.923
657.00,0.912
657.50,0.914
658.00,0.928
658.50,0.910
659.00,0.921
659.50,0.933
660.00,0.926
660.50,0.931
661.00,0.946
661.50,0.949
662.00,0.952
662.50,0.965
663.00,0.969
663.50,0.978
664.00,0.986
664.50,0.988
665.00,1.007
665.50,1.008
666.00,1.013
666.50,1.039
667.00,1.044
667.50,1.061
668.00,1.069
668.50,1.099
669.00,1.117
669.50,1.126
670.00,1.146
670.50,1.164
671.00,1.194
671.50,1.207
672.00,1.249
672.50,1.258
673.00,1.289
673.50,1.313
674.00,1.340
674.50,1.375
675.00,1.406
675.50,1.434
676.00,1.487
676.50,1.533
677.00,1.583
677.50,1.620
678.00,1.662
678.50,1.717
679.00,1.803
679.50,1.836
680.00,1.919
680.50,1.998
681.00,2.076
681.50,2.152
682.00,2.260
682.50,2.365
683.00,2.492
683.50,2.615
684.00,2.752
684.50,2.907
685.00,3.102
685.50,3.267
686.00,3.489
686.50,3.755
687.00,4.030
687.50,4.373
688.00,4.762
688.50,5.177
689.00,5.694
689.50,6.228
690.00,6.911
690.50,7.683
691.00,8.599
691.50,9.612
692.00,10.767
692.50,12.208
693.00,13.758
693.50,15.704
694.00,17.664
694.50,20.091
695.00,22.884
695.50,26.214
696.00,30.062
696.50,34.675
697.00,40.313
697.50,46.945
698.00,53.806
698.50,61.156
699.00,68.104
699.50,73.025
700.00,74.687
700.50,71.579
701.00,63.971
701.50,55.023
702.00,45.885
702.50,37.413
703.00,30.643
703.50,25.189
704.00,20.755
704.50,17.651
705.00,14.843
705.50,12.879
706.00,11.246
