"sample_a - RawData"
"Wavelength nm.","T%"
398.00,6.409
398.50,6.364
399.00,6.372
399.50,6.343
400.00,6.333
400.50,6.329
401.00,6.268
401.50,6.228
402.00,6.228
402.50,6.257
403.00,6.169
403.50,6.228
404.00,6.221
404.50,6.182
405.00,6.190
405.50,6.181
406.00,6.154
406.50,6.113
407.00,6.113
407.50,6.149
408.00,6.106
408.50,6.081
409.00,6.068
409.50,6.094
410.00,6.045
410.50,6.106
411.00,6.121
411.50,6.110
412.00,6.135
412.50,6.109
413.00,6.167
413.50,6.160
414.00,6.171
414.50,6.215
415.00,6.305
415.50,6.329
416.00,6.326
416.50,6.384
417.00,6.451
417.50,6.449
418.00,6.471
418.50,6.574
419.00,6.666
419.50,6.676
420.00,6.745
420.50,6.813
421.00,6.874
421.50,6.953
422.00,6.989
422.50,7.100
423.00,7.131
423.50,7.205
424.00,7.336
424.50,7.401
425.00,7.491
425.50,7.666
426.00,7.778
426.50,7.856
427.00,8.004
427.50,8.118
428.00,8.365
428.50,8.477
429.00,8.602
429.50,8.749
430.00,8.887
430.50,9.122
431.00,9.279
431.50,9.415
432.00,9.732
432.50,9.949
433.00,10.174
433.50,10.482
434.00,10.757
434.50,10.985
435.00,11.339
435.50,11.669
436.00,12.027
436.50,12.375
437.00,12.801
437.50,13.224
438.00,13.594
438.50,14.111
439.00,14.503
439.50,15.006
440.00,15.488
440.50,16.030
441.00,16.484
441.50,17.113
442.00,17.667
442.50,18.276
443.00,18.807
443.50,19.504
444.00,20.078
444.50,20.664
445.00,21.287
445.50,21.977
446.00,22.637
446.50,23.327
447.00,23.957
447.50,24.577
448.00,25.202
448.50,25.833
449.00,26.488
449.50,27.175
450.00,27.977
450.50,28.508
451.00,29.258
451.50,29.837
452.00,30.392
452.50,31.126
453.00,31.607
453.50,32.247
454.00,32.864
454.50,33.445
455.00,33.878
455.50,34.388
456.00,34.947
456.50,35.512
457.00,36.035
457.50,36.395
458.00,36.971
458.50,37.462
459.00,37.775
459.50,38.259
460.00,38.425
460.50,38.873
461.00,39.255
461.50,39.549
462.00,39.674
462.50,39.913
463.00,40.164
463.50,40.472
464.00,40.999
464.50,41.483
465.00,41.885
465.50,42.025
466.00,42.248
466.50,42.462
467.00,42.370
467.50,41.895
468.00,40.957
468.50,40.174
469.00,40.936
469.50,42.402
470.00,43.331
470.50,44.006
471.00,44.471
471.50,44.821
472.00,45.109
472.50,45.232
473.00,45.456
473.50,45.459
474.00,45.326
474.50,44.827
475.00,43.744
475.50,43.614
476.00,43.416
476.50,41.503
477.00,42.049
477.50,44.123
478.00,44.987
478.50,45.324
479.00,45.454
479.50,45.466
480.00,45.424
480.50,45.295
481.00,45.217
481.50,45.122
482.00,45.046
482.50,45.100
483.00,44.947
483.50,44.827
484.00,44.775
484.50,44.697
485.00,44.523
485.50,44.413
486.00,44.063
486.50,44.040
487.00,43.953
487.50,43.734
488.00,43.407
488.50,43.226
489.00,42.945
489.50,42.808
490.00,42.526
490.50,42.299
491.00,42.007
491.50,41.899
492.00,41.523
492.50,41.270
493.00,41.001
493.50,40.747
494.00,40.535
494.50,40.134
495.00,39.878
495.50,39.681
496.00,39.269
496.50,39.026
497.00,38.734
497.50,38.423
498.00,38.110
498.50,37.690
499.00,37.450
499.50,37.175
500.00,36.871
500.50,36.496
501.00,36.149
501.50,35.877
502.00,35.552
502.50,35.298
503.00,34.936
503.50,34.602
504.00,34.300
504.50,33.932
505.00,33.639
505.50,33.226
506.00,32.889
506.50,32.646
507.00,32.322
507.50,31.895
508.00,31.619
508.50,31.257
509.00,30.979
509.50,30.626
510.00,30.336
510.50,30.015
511.00,29.648
511.50,29.460
512.00,29.028
512.50,28.762
513.00,28.472
513.50,28.180
514.00,27.858
514.50,27.575
515.00,27.286
515.50,26.988
516.00,26.683
516.50,26.363
517.00,26.111
517.50,25.960
518.00,25.605
518.50,25.345
519.00,25.126
519.50,24.850
520.00,24.672
520.50,24.394
521.00,24.114
521.50,23.911
522.00,23.636
522.50,23.327
523.00,23.222
523.50,23.002
524.00,22.765
524.50,22.610
525.00,22.402
525.50,22.142
526.00,21.966
526.50,21.781
527.00,21.626
527.50,21.506
528.00,21.291
528.50,21.112
529.00,21.005
529.50,20.856
530.00,20.635
530.50,20.442
531.00,20.298
531.50,20.210
532.00,19.994
532.50,19.913
533.00,19.747
533.50,19.654
534.00,19.544
534.50,19.467
535.00,19.342
535.50,19.207
536.00,19.156
536.50,19.023
537.00,18.960
537.50,18.869
538.00,18.788
538.50,18.742
539.00,18.650
539.50,18.611
540.00,18.578
540.50,18.456
541.00,18.432
541.50,18.384
542.00,18.391
542.50,18.290
543.00,18.259
543.50,18.240
544.00,18.281
544.50,18.229
545.00,18.276
545.50,18.176
546.00,18.197
546.50,18.211
547.00,18.250
547.50,18.227
548.00,18.263
548.50,18.313
549.00,18.325
549.50,18.372
550.00,18.402
550.50,18.419
551.00,18.471
551.50,18.572
552.00,18.609
552.50,18.684
553.00,18.732
553.50,18.790
554.00,18.913
554.50,19.011
555.00,19.097
555.50,19.209
556.00,19.268
556.50,19.398
557.00,19.503
557.50,19.610
558.00,19.802
558.50,19.886
559.00,20.087
559.50,20.196
560.00,20.347
560.50,20.554
561.00,20.749
561.50,20.917
562.00,21.104
562.50,21.288
563.00,21.483
563.50,21.683
564.00,21.994
564.50,22.178
565.00,22.479
565.50,22.739
566.00,22.996
566.50,23.266
567.00,23.502
567.50,23.763
568.00,24.081
568.50,24.379
569.00,24.688
569.50,25.031
570.00,25.318
570.50,25.680
571.00,25.991
571.50,26.378
572.00,26.641
572.50,26.945
573.00,27.398
573.50,27.727
574.00,28.092
574.50,28.531
575.00,28.828
575.50,29.220
576.00,29.573
576.50,29.969
577.00,30.388
577.50,30.806
578.00,31.273
578.50,31.582
579.00,32.011
579.50,32.383
580.00,32.875
580.50,33.307
581.00,33.685
581.50,34.096
582.00,34.554
582.50,34.950
583.00,35.352
583.50,35.749
584.00,36.184
584.50,36.606
585.00,37.041
585.50,37.512
586.00,37.866
586.50,38.402
587.00,38.824
587.50,39.265
588.00,39.675
588.50,40.139
589.00,40.593
589.50,40.998
590.00,41.385
590.50,41.834
591.00,42.358
591.50,42.711
592.00,43.125
592.50,43.690
593.00,44.089
593.50,44.660
594.00,45.179
594.50,45.562
595.00,45.918
595.50,46.528
596.00,47.012
596.50,47.411
597.00,47.869
597.50,48.349
598.00,48.786
598.50,49.273
599.00,49.617
599.50,50.125
600.00,50.634
600.50,51.092
601.00,51.571
601.50,51.949
602.00,52.458
602.50,52.832
603.00,53.471
603.50,53.696
604.00,54.273
604.50,54.710
605.00,55.187
605.50,55.525
606.00,55.902
606.50,56.391
607.00,56.827
607.50,57.238
608.00,57.587
608.50,57.969
609.00,58.481
609.50,58.939
610.00,59.188
610.50,59.578
