"sample_c - RawData"
"Wavelength nm.","T%"
499.50,78.793
500.00,79.079
500.50,79.111
501.00,79.174
501.50,79.405
502.00,79.790
502.50,80.091
503.00,80.388
503.50,80.709
504.00,81.032
504.50,80.885
505.00,81.035
505.50,81.103
506.00,81.334
506.50,81.829
507.00,81.895
507.50,82.176
508.00,82.631
508.50,82.929
509.00,83.293
509.50,83.395
510.00,83.549
510.50,83.502
511.00,83.532
511.50,83.585
512.00,84.048
512.50,84.223
513.00,84.594
513.50,84.988
514.00,85.122
514.50,85.637
515.00,85.749
515.50,85.605
516.00,85.806
516.50,85.854
517.00,85.855
517.50,86.061
518.00,86.071
518.50,86.186
519.00,86.638
519.50,86.833
520.00,86.956
520.50,87.043
521.00,87.086
521.50,86.851
522.00,86.868
522.50,86.790
523.00,86.804
523.50,86.629
524.00,86.903
524.50,87.103
525.00,87.190
525.50,87.106
526.00,87.077
526.50,86.996
527.00,86.778
527.50,86.541
528.00,86.469
528.50,86.303
529.00,86.026
529.50,85.777
530.00,85.514
530.50,85.572
531.00,85.407
531.50,85.313
532.00,85.164
532.50,84.785
533.00,84.457
533.50,84.069
534.00,83.563
534.50,83.233
535.00,82.966
535.50,82.430
536.00,82.176
536.50,81.765
537.00,81.588
537.50,81.429
538.00,80.971
538.50,80.656
539.00,80.165
539.50,79.548
540.00,79.013
540.50,78.322
541.00,77.736
541.50,77.299
542.00,76.769
542.50,76.313
543.00,75.970
543.50,75.667
544.00,75.022
544.50,74.662
545.00,74.139
545.50,73.311
546.00,72.666
546.50,71.929
547.00,71.304
547.50,70.588
548.00,70.157
548.50,69.597
549.00,69.149
549.50,68.618
550.00,68.042
550.50,67.603
551.00,67.114
551.50,66.391
552.00,65.882
552.50,65.151
553.00,64.404
553.50,63.751
554.00,63.038
554.50,62.435
555.00,61.900
555.50,61.496
556.00,60.910
556.50,60.306
557.00,59.806
557.50,59.386
558.00,58.776
558.50,58.336
559.00,57.545
559.50,56.981
560.00,56.226
560.50,55.528
561.00,55.050
561.50,54.538
562.00,53.994
562.50,53.523
563.00,53.123
563.50,52.678
564.00,52.187
564.50,51.569
565.00,51.192
565.50,50.576
566.00,49.928
566.50,49.492
567.00,48.874
567.50,48.390
568.00,47.771
568.50,47.451
569.00,47.071
569.50,46.652
570.00,46.254
570.50,45.871
571.00,45.548
571.50,45.291
572.00,44.787
572.50,44.239
573.00,43.795
573.50,43.240
574.00,42.765
574.50,42.269
575.00,41.883
575.50,41.506
576.00,41.191
576.50,40.918
577.00,40.622
577.50,40.326
578.00,40.051
578.50,39.685
579.00,39.369
579.50,39.057
580.00,38.627
580.50,38.210
581.00,37.782
581.50,37.463
582.00,36.930
582.50,36.624
583.00,36.361
583.50,36.181
584.00,35.958
584.50,35.668
585.00,35.475
585.50,35.267
586.00,35.008
586.50,34.791
587.00,34.341
587.50,34.072
588.00,33.800
588.50,33.394
589.00,33.137
589.50,32.859
590.00,32.516
590.50,32.309
591.00,32.155
591.50,31.947
592.00,31.721
592.50,31.613
593.00,31.473
593.50,31.227
594.00,31.105
594.50,30.822
595.00,30.599
595.50,30.282
596.00,30.100
596.50,29.837
597.00,29.625
597.50,29.394
598.00,29.211
598.50,29.018
599.00,28.839
599.50,28.722
600.00,28.624
600.50,28.607
601.00,28.397
601.50,28.256
602.00,28.109
602.50,27.939
603.00,27.705
603.50,27.481
604.00,27.323
604.50,27.077
605.00,26.920
605.50,26.710
606.00,26.583
606.50,26.474
607.00,26.410
607.50,26.276
608.00,26.242
608.50,26.162
609.00,26.041
609.50,25.995
610.00,25.860
610.50,25.752
611.00,25.568
611.50,25.372
612.00,25.244
612.50,25.055
613.00,24.920
613.50,24.799
614.00,24.652
614.50,24.568
615.00,24.539
615.50,24.468
616.00,24.353
616.50,24.349
617.00,24.307
617.50,24.321
618.00,24.164
618.50,24.016
619.00,24.001
619.50,23.816
620.00,23.720
620.50,23.625
621.00,23.473
621.50,23.392
622.00,23.252
622.50,23.148
623.00,23.136
623.50,23.082
624.00,23.072
624.50,22.997
625.00,23.005
625.50,23.019
626.00,22.911
626.50,22.923
627.00,22.879
627.50,22.716
628.00,22.709
628.50,22.626
629.00,22.478
629.50,22.355
630.00,22.304
630.50,22.266
631.00,22.183
631.50,22.160
632.00,22.113
632.50,22.130
633.00,22.066
633.50,22.141
634.00,22.067
